ID,Latitud,Longitud,Peso,ID_Tecnico
1330,41.6426186,-0.8744342,18.7,16
1331,41.6636352,-0.8645734,15.0,6
1332,41.6499754,-0.9064476,16.3,14
1333,41.6692437,-0.8842737,28.2,12
1334,41.6457941,-0.8736295,19.3,16
1335,41.6630199,-0.8722885,9.4,5
1336,41.6480464,-0.8975577,19.7,1
1337,41.6381811,-0.8949598,8.5,17
1338,41.6483582,-0.9055054,13.8,2
1339,41.6377906,-0.87541,16.5,11
1340,41.654835,-0.8983508,13.9,1
1341,41.6672025,-0.9306158,14.5,9
1342,41.6684462,-0.886228,9.2,12
1343,41.7387088,-1.0928436,12.1,4
1344,41.635373,-0.879835,12.1,11
1345,41.6453924,-0.8947283,9.1,17
1346,41.6276047,-0.8877847,14.2,8
1347,41.6504884,-0.8831934,14.6,15
1348,41.6011462,-0.921996,9.6,2
1349,41.6328712,-0.8887342,23.9,13
1350,41.6492746,-0.8881164,17.0,15
1351,41.6404904,-0.8693088,10.0,16
1352,41.5745061,-0.7464285,35.9,7
1353,41.6510805,-0.9072836,12.6,9
1354,41.6325942,-0.8840042,12.6,8
1355,41.6494006,-0.9112608,14.9,14
1356,41.6405314,-0.9353362,9.2,14
1357,41.6524954,-0.884871,47.9,18
1358,41.656002,-0.8918941,15.6,1
1359,41.6672516,-0.8781108,9.8,5
1360,41.7067258,-1.0027668,9.9,4
1361,41.6164978,-1.0675569,12.2,10
1362,41.6460262,-0.8710246,15.1,16
1363,41.7717059,-1.11812,12.1,4
1364,41.6737125,-0.873958,9.1,6
1365,41.7075044,-0.9987749,9.1,4
1366,41.6011467,-0.9221302,10.9,2
1367,41.6383479,-0.868612,17.9,16
1368,41.6713081,-0.8868934,36.3,12
1369,41.6440837,-0.8708109,9.1,16
1370,41.6395146,-0.8776832,10.2,11
1371,41.6241705,-0.8793846,13.7,8
1372,41.6724412,-0.8720374,21.8,6
1373,41.6409196,-0.8890609,11.9,13
1374,41.6625836,-0.8625738,16.6,6
1375,41.661507,-0.8630824,13.2,6
1376,41.6478211,-0.8923561,8.2,15
1377,41.7061774,-0.9992292,9.4,4
1378,41.6506712,-0.8776968,8.9,3
1379,41.6445802,-0.8880646,17.7,15
1380,41.6717502,-0.8862126,13.4,12
1381,41.6551276,-0.9065261,16.0,9
1382,41.6604966,-0.859125,9.2,19
1383,41.6405278,-0.9118031,28.3,2
1384,41.6506821,-0.8670182,16.4,19
1385,41.6425715,-0.8744642,19.0,16
1386,41.6395144,-0.8816418,17.8,11
1387,41.6744082,-0.8844253,20.0,6
1388,41.6512194,-0.9126744,9.6,14
1389,41.6431571,-0.8960644,27.5,17
1390,41.638908,-0.8851803,10.9,13
1391,41.6424855,-0.884304,11.6,15
1392,41.8300186,-0.762913,20.0,20
1393,41.6605592,-0.8657656,14.7,6
1394,41.6551201,-0.9079147,24.0,9
1395,41.637115,-0.8764262,16.2,11
1396,41.64533,-0.8843317,12.9,15
1397,41.6488596,-0.9128587,22.4,14
1398,41.6630224,-0.8624106,41.0,20
1399,41.649997,-0.9010558,13.2,1
1400,41.6602656,-0.8740098,20.6,5
1401,41.6407781,-0.8709671,10.4,16
1402,41.6269154,-0.8820171,16.9,8
1403,41.6411253,-0.8709782,19.8,16
1404,41.6625203,-0.8798354,24.1,5
1405,41.6425328,-0.8832225,3.9,15
1406,41.6520185,-0.8999667,8.9,1
1407,41.646227,-0.8646599,8.1,19
1408,41.6421548,-0.8941804,19.1,17
1409,41.6615903,-0.858012,21.6,6
1410,41.6521292,-0.8795906,9.8,3
1411,41.6257924,-0.8779864,29.2,8
1412,41.6532114,-0.8723674,22.6,5
1413,41.6268641,-0.8801097,13.6,8
1414,41.6452769,-0.8624032,10.5,19
1415,41.654429,-0.8807558,11.7,3
1416,41.6377624,-0.8839788,12.3,13
1417,41.6330712,-0.7561735,40.3,7
1418,41.6406593,-0.8886525,31.4,13
1419,41.6444363,-0.871541,13.6,16
1420,41.6527981,-0.9110205,32.2,9
1421,41.6490299,-0.8802767,41.8,12
1422,41.6394842,-0.87695,20.3,11
1423,41.655901,-0.864234,10.3,19
1424,41.6525106,-0.9068801,15.2,9
1425,41.6381195,-0.8773976,10.2,11
1426,41.6490222,-0.8824695,15.2,3
1427,41.6422832,-0.8940166,15.3,17
1428,41.6432526,-0.8719616,14.0,16
1429,41.6231072,-0.8751073,5.6,8
1430,41.5907343,-0.91929,12.8,2
1431,41.6530563,-0.9031334,29.6,9
1432,41.6535205,-0.8868793,19.8,12
1433,41.6590078,-0.8651381,13.8,19
1434,41.6557108,-0.8659901,11.1,19
1435,41.6598164,-0.9327272,13.3,14
1436,41.7178215,-1.0281554,12.6,4
1437,41.6536712,-0.875715,23.1,5
1438,41.6511615,-0.8903308,22.8,1
1439,41.6439366,-0.8856112,20.1,15
1440,41.6467268,-0.8979806,9.7,1
1441,41.647075,-0.8767093,8.7,3
1442,41.661078,-0.8602193,11.6,19
1443,41.7186509,-1.0370704,12.8,4
1444,41.6555634,-0.882083,12.2,12
1445,41.653685,-0.8772224,14.4,3
1446,41.6464584,-0.8831348,19.7,15
1447,41.6564234,-0.8891516,22.3,12
1448,41.6289398,-0.8882226,12.0,8
1449,41.6503644,-0.86033,9.1,19
1450,41.6472342,-0.8718744,86.0,10
1451,41.6552042,-0.8836462,20.5,12
1452,41.8871158,-0.7632493,11.9,20
1453,41.552602,-0.964139,25.0,10
1454,41.6453096,-0.8746962,11.0,16
1455,41.6425129,-0.8742353,26.0,16
1456,41.6370654,-0.8788285,8.5,11
1457,41.6442627,-0.8993862,37.1,2
1458,41.6267596,-0.9127416,13.6,2
1459,41.6607671,-0.8958612,40.8,18
1460,41.6376592,-0.8839789,11.5,13
1461,41.6503954,-0.8884911,10.3,15
1462,41.6351057,-0.8826186,17.3,11
1463,41.6455969,-0.8667204,37.2,7
1464,41.7230451,-1.0297416,11.8,4
1465,41.653331,-0.8757608,12.7,3
1466,41.6723478,-0.8773632,32.5,6
1467,41.6317484,-0.8890546,9.8,13
1468,41.6410157,-0.8667426,16.2,16
1469,41.6570861,-0.8940376,11.2,18
1470,41.6284473,-0.883655,8.9,8
1471,41.6325206,-0.8763868,13.6,11
1472,41.65769,-0.8668062,10.8,19
1473,41.6609894,-0.8624461,22.0,6
1474,41.6380844,-0.872867,28.5,11
1475,41.6568619,-0.8932064,10.5,18
1476,41.6683721,-0.885994,11.2,12
1477,41.6405764,-0.8883836,29.8,13
1478,41.6437352,-0.8686212,16.0,16
1479,41.6606617,-0.8769189,10.8,5
1480,41.6529497,-0.9125048,15.5,9
1481,41.649701,-0.9128252,8.7,14
1482,41.6571615,-0.8827764,9.1,12
1483,41.6496787,-0.9129276,10.0,14
1484,41.62474,-0.8759644,21.1,8
1485,41.678016,-0.8716432,33.8,6
1486,41.6362917,-0.86569,22.2,7
1487,41.642357,-0.8932055,20.9,17
1488,41.646798,-0.8910858,11.0,15
1489,41.6539196,-0.8789147,12.5,3
1490,41.6274299,-0.9120246,11.8,2
1491,41.6324585,-0.889731,12.3,13
1492,41.6465151,-0.9185508,21.9,14
1493,41.6517208,-0.9100902,15.8,9
1494,41.660749,-0.8602576,14.4,19
1495,41.6566962,-0.8919865,14.1,18
1496,41.684345,-0.870169,12.3,6
1497,41.6533725,-0.8792172,17.1,3
1498,41.6612367,-0.8952658,13.0,18
1499,41.6692102,-0.8833656,12.6,12
1500,41.6602408,-0.9021186,32.9,18
1501,41.6658096,-0.8823577,20.6,12
1502,41.5557906,-0.9586091,11.2,10
1503,41.7696453,-0.8243114,9.6,20
1504,41.6889646,-0.8743994,57.2,20
1505,41.6597612,-0.9668315,13.8,14
1506,41.625626,-0.8771855,22.9,8
1507,41.6599732,-0.8960104,16.4,18
1508,41.6290048,-0.8855962,8.7,8
1509,41.6355878,-0.881277,17.1,11
1510,41.655569,-0.903004,13.8,9
1511,41.6438857,-0.8934482,18.3,17
1512,41.6715198,-0.8757143,17.8,6
1513,41.6404268,-0.9372854,53.6,10
1514,41.6500638,-0.8625914,9.8,19
1515,41.6457066,-0.8799606,17.1,3
1516,41.6501336,-0.9054182,8.2,14
1517,41.6482192,-0.9000233,25.8,1
1518,41.6404964,-0.8921242,15.4,17
1519,41.652617,-0.8811163,9.4,3
1520,41.6553292,-0.9153545,39.9,9
1521,41.6403511,-0.9016904,27.5,2
1522,41.6492446,-0.9077114,11.0,14
1523,41.6440758,-0.882136,9.1,15
1524,41.6534235,-0.869916,17.1,19
1525,41.6467016,-0.8959874,23.2,1
1526,41.6478936,-0.9050744,9.3,2
1527,41.6277132,-0.8915649,9.1,8
1528,41.6569567,-0.8884345,11.0,12
1529,41.635521,-0.8748153,9.9,11
1530,41.6545142,-0.898545,12.8,1
1531,41.6524902,-0.874266,10.6,3
1532,41.6612803,-0.8985447,12.8,18
1533,41.6491563,-0.861611,10.2,19
1534,41.6537594,-0.9078156,9.7,9
1535,41.5076246,-1.0312564,11.4,10
1536,41.6625946,-0.8799794,13.0,5
1537,41.64546,-0.8663549,14.5,19
1538,41.6257284,-0.8771064,31.6,8
1539,41.6309482,-0.8865959,11.2,8
1540,41.65303,-0.8785073,9.5,3
1541,41.6453514,-0.908861,49.4,2
1542,41.6466548,-0.8745369,12.6,3
1543,41.6477218,-0.8833424,17.2,15
1544,41.6675525,-0.8842872,26.9,12
1545,41.6371644,-0.8743852,17.0,11
1546,41.644164,-0.8932332,9.8,17
1547,41.6285508,-0.8849224,14.0,8
1548,41.6377138,-0.8657698,39.9,7
1549,41.6445242,-0.8745493,55.9,7
1550,41.6504115,-0.8616038,16.3,19
1551,41.6497908,-0.877457,14.0,3
1552,41.6511009,-0.8757432,42.5,5
1553,41.6330298,-0.8877786,9.2,13
1554,41.6721004,-0.8923927,31.0,18
1555,41.6933144,-0.8990337,10.9,18
1556,41.6536066,-0.8739094,10.0,3
1557,41.6409625,-0.8848046,16.6,13
1558,41.6721539,-0.8882651,11.4,12
1559,41.6731622,-0.888065,13.1,12
1560,41.6393964,-0.8809668,44.4,13
1561,41.6435945,-0.8797609,51.6,17
1562,41.653715,-0.8869751,12.7,15
1563,41.6686682,-0.8862185,13.1,12
1564,41.6302061,-0.8869932,9.7,8
1565,41.6611326,-0.8632742,35.7,6
1566,41.6489084,-0.8697914,50.8,7
1567,41.6518806,-0.8734697,10.4,3
1568,41.6524434,-0.8984807,14.5,1
1569,41.6511091,-0.8771719,9.1,3
1570,41.6401021,-0.896068,32.9,17
1571,41.6607406,-0.8768112,13.6,5
1572,41.6554293,-0.9041342,25.8,9
1573,41.6507946,-0.9043423,9.5,9
1574,41.6616604,-0.8738008,28.7,5
1575,41.6477598,-0.8740194,22.1,3
1576,41.6483357,-0.8998678,8.6,1
1577,41.6607972,-0.8769456,16.2,5
1578,41.6424492,-0.8691855,11.0,16
1579,41.4764091,-1.3781987,31.6,10
1580,41.6507022,-0.8776874,10.1,3
1581,41.6404936,-0.9123028,19.4,2
1582,41.6215935,-0.9127528,18.5,2
1583,41.6389376,-0.8852014,26.7,13
1584,41.6398501,-0.8963149,11.5,17
1585,41.6468118,-0.8978376,10.4,1
1586,41.6559291,-0.8945912,9.8,1
1587,41.6676836,-0.8831856,11.1,12
1588,41.6510542,-0.8842757,36.2,1
1589,41.648739,-0.861649,9.1,19
1590,41.6495176,-0.8907082,10.7,15
1591,41.6613088,-0.8950229,13.5,18
1592,41.6505358,-0.9077234,9.5,14
1593,41.6496514,-0.891466,35.9,1
1594,41.6401654,-0.8975684,29.5,17
1595,41.9012509,-1.4206396,15.5,4
1596,41.6498198,-0.8738098,8.7,3
1597,41.6611616,-0.8631846,74.3,20
1598,41.6505222,-0.9126048,10.8,14
1599,41.6384117,-0.8980498,24.5,17
1600,41.6415392,-0.8713119,9.4,16
1601,41.6559288,-0.8877431,12.6,12
1602,41.6445324,-0.871516,10.8,16
1603,41.6491907,-0.8614524,9.6,19
1604,41.6495696,-0.9064376,9.6,14
1605,41.646578,-0.872474,12.5,16
1606,41.6485751,-0.8998936,36.8,9
1607,41.6404149,-0.891251,13.6,17
1608,41.6437405,-0.8754598,9.9,16
1609,41.650791,-0.8679025,29.3,19
1610,41.6361365,-0.8887472,10.2,13
1611,41.6392152,-0.8893574,10.7,13
1612,41.627592,-0.8876235,15.3,8
1613,41.6680054,-0.8893812,31.5,18
1614,41.6461389,-0.8908816,10.5,15
1615,41.6435926,-0.9295528,12.2,14
1616,41.647146,-0.901106,8.6,1
1617,41.6929502,-0.8979477,11.0,18
1618,41.6532202,-0.8807051,9.2,3
1619,41.6515213,-0.913517,13.1,14
1620,41.6587504,-0.8709329,27.8,5
1621,41.6423574,-0.8679003,9.1,16
1622,41.6564616,-0.919678,15.4,9
1623,41.6767115,-0.8880048,17.3,6
1624,41.6498194,-0.9086562,9.3,14
1625,41.7390704,-1.0376296,15.0,4
1626,41.6548496,-0.8871734,11.4,12
1627,41.655756,-0.891949,11.1,1
1628,41.658928,-0.941529,14.5,14
1629,41.6419152,-0.8918614,31.3,17
1630,41.6448388,-0.8800292,8.7,3
1631,41.6437485,-0.909391,16.4,2
1632,41.6304123,-0.8841858,19.5,8
1633,41.6291844,-0.8894635,9.4,8
1634,41.6485688,-0.9234433,15.8,14
1635,41.6787855,-0.8866885,46.2,6
1636,41.6556592,-0.8805392,14.0,5
1637,41.6451026,-0.8749924,24.1,3
1638,41.6532425,-0.876777,12.3,3
1639,41.6357842,-0.8748266,16.4,11
1640,41.6480415,-0.8615492,10.3,19
1641,41.6497024,-0.8709514,17.8,19
1642,41.64099,-0.865661,36.8,7
1643,41.6539145,-0.857382,33.9,7
1644,41.6495159,-0.859355,13.4,19
1645,41.6419471,-0.888232,13.9,13
1646,41.6531852,-0.9277946,10.7,14
1647,41.6550647,-0.8797262,17.8,5
1648,41.6269344,-0.9117269,26.9,2
1649,41.6357842,-0.8780136,21.0,11
1650,41.65844,-0.87478,29.3,5
1651,41.6820313,-0.964633,11.6,9
1652,41.6488846,-0.8976437,18.5,1
1653,41.6410561,-0.8710228,15.0,16
1654,41.7061204,-1.0028086,9.4,4
1655,41.644848,-0.8638382,8.6,19
1656,41.6432814,-0.8691739,44.6,7
1657,41.6444263,-0.8951236,24.5,17
1658,41.6465675,-0.9185885,13.3,14
1659,41.6365104,-0.8792406,15.4,11
1660,41.6497057,-0.8969948,40.2,1
1661,41.6488586,-0.890978,16.2,15
1662,41.649697,-0.9172504,3.7,14
1663,41.6490986,-0.9131146,12.4,14
1664,41.6440891,-0.8690138,8.2,16
1665,41.7170971,-1.0214147,10.3,4
1666,41.6524723,-0.875392,17.6,3
1667,41.6390462,-0.8978852,34.0,17
1668,41.6559822,-0.8918064,14.7,18
1669,41.6269702,-0.8799942,8.9,8
1670,41.6629671,-0.8724989,12.4,5
1671,41.6479525,-0.9157714,18.5,14
1672,41.6718628,-0.8757111,17.8,6
1673,41.6276532,-0.892051,13.7,8
1674,41.6461686,-0.8630786,11.7,19
1675,41.648768,-0.9049814,12.9,2
1676,41.6716058,-0.8759816,17.8,6
1677,41.6465968,-0.889274,13.3,15
1678,41.626851,-0.8798694,13.9,8
1679,41.6882223,-0.8744717,54.9,20
1680,41.5979508,-0.9330335,14.7,2
1681,41.7087288,-0.9986738,10.7,4
1682,41.66083,-0.8636824,60.1,20
1683,41.6696542,-0.8919848,26.0,18
1684,41.6241792,-0.8795242,10.5,8
1685,41.6581345,-0.8664955,13.0,19
1686,41.6717634,-0.8760008,17.8,6
1687,41.6582375,-0.9363978,13.1,14
1688,41.6464155,-0.8878098,26.0,15
1689,41.6556181,-0.9047492,15.6,9
1690,41.7195239,-1.0262399,13.2,4
1691,41.641574,-0.876274,27.5,11
1692,41.6292348,-0.8908994,10.4,8
1693,41.6591018,-0.8983408,14.7,18
1694,41.6779365,-0.8715955,13.4,6
1695,41.6697779,-0.8828302,11.5,12
1696,41.6457478,-0.8818402,17.0,15
1697,41.6402538,-0.8941986,28.2,17
1698,41.655527,-0.8800244,35.0,5
1699,41.6382648,-0.8977132,13.9,17
1700,41.6449491,-0.8617808,10.8,19
